date,len,V,V_prime,theta,rho,eta,gamma,theta_t_loss,w_t_loss,w_t_error
2022-04-20,6057,0.0276396102872249,0.0460288001072558,-7.143703979112611e-19,-0.6678685312544115,1.161237297114719,0.5,0.0002350165711887,0.0143484605805701,0.0143484605805701
2022-04-21,6007,0.0395858698410113,0.0464792059434236,-1.6135252261946307e-17,-0.6873611929416604,1.1420506673379855,0.5,0.0003898464761338,0.0167253625287767,0.0167253625287767
2022-04-22,6190,0.0628212091553557,0.0477154546812272,8.953199313828901e-18,-0.6991656515760553,1.129181845238297,0.5,0.0004178149055315,0.0174996685304869,0.0174996685304869
2022-04-25,6283,0.0560729741173522,0.0478605574816062,5.6832563261411456e-18,-0.6884055363087154,1.1372477105414565,0.5,0.000319436427326,0.0171573026561385,0.0171573026561385
2022-04-26,6185,0.079222001259246,0.0489995488915188,5.645260504899494e-17,-0.6923439451225062,1.137111034205565,0.5,0.0003881843895752,0.0165180876665022,0.0165180876665022
2022-04-27,6419,0.0730977927679643,0.0485653543107501,6.69457384661272e-18,-0.6800857441467026,1.1570954832507243,0.5,0.000364921667406,0.0167677707168411,0.0167677707168411
2022-04-28,6278,0.0639472487054398,0.0463260825336085,-1.0282503327108398e-17,-0.6778862940363898,1.1852295099933816,0.5,0.0004665475348113,0.0180673062790355,0.0180673062790355
2022-04-29,6294,0.0846207559594712,0.0482153057146343,-1.2654901943319897e-17,-0.6879412458290418,1.1357331091971492,0.5,0.0003542644799971,0.0159123809631709,0.0159123809631709
2022-05-02,6358,0.079236913259241,0.0471718538333024,1.1685971758456302e-16,-0.6814942749352547,1.2577731615815344,0.470691945758155,0.0003407886268866,0.0149182125591753,0.0149182125591753
2022-05-03,6241,0.0688966097914871,0.0469972849620514,8.866757487071967e-18,-0.6854925976957836,1.253404784044201,0.4663963371934856,0.0003703437597151,0.0149978806022856,0.0149978806022856
2022-05-04,6334,0.0514098809243305,0.0451563837435991,1.0768085845579942e-16,-0.6733777184852922,1.282076533573924,0.4625728055749621,0.0004010328593868,0.0154511989558043,0.0154511989558043
2022-05-05,6274,0.0818498646600321,0.0468379973569789,9.211800962742577e-17,-0.6929145021592247,1.1081443526314825,0.4990622074478722,0.0004044819653827,0.0165702691491623,0.0165702691491623
2022-05-06,6425,0.077245823166494,0.0484382870300997,2.1580706535879648e-17,-0.6810402843525928,1.2445583457098548,0.4613420608635363,0.0004959811585811,0.0167813729428306,0.0167813729428306
2022-05-09,6120,0.1005496413690368,0.0499035324963641,-8.008491992636474e-17,-0.6736558424472089,1.264052291164552,0.4520691820039373,0.0004439928689492,0.0159247872864686,0.0159247872864686
2022-05-10,6344,0.0952471754784333,0.0495900626377378,3.9701145395148735e-17,-0.6777307333823659,1.2332558858120168,0.4500141983784719,0.000422671511194,0.0162882556936696,0.0162882556936696
2022-05-12,6417,0.0901060588793003,0.0500606080328303,-7.096425587753372e-18,-0.64576312334184,1.3140281944498406,0.4314782474131445,0.0004428196966365,0.016690711679255,0.016690711679255
2022-05-13,6657,0.0748405749072264,0.0494730251856205,2.1079094903834707e-16,-0.654095058674767,1.325867459275531,0.4309274249620409,0.0005269903912775,0.0168044280653937,0.0168044280653937
2022-05-16,6454,0.0690507729787564,0.0511499397791071,4.374675232831471e-17,-0.6622765517300477,1.3240575012575977,0.4219042517638501,0.0005471673786504,0.0161101036074768,0.0161101036074768
2022-05-17,6526,0.0615333881491723,0.0490714455886012,2.579597708942228e-17,-0.6767111645241785,1.4463211776840457,0.3980972320160544,0.0004848729957804,0.0157044195980445,0.0157044195980445
2022-05-18,6293,0.0838317624842744,0.0520165757748863,9.556714731010506e-18,-0.6535599641270249,1.3221510721674046,0.4384184206888743,0.0006115208818625,0.0167385957748558,0.0167385957748558
2022-05-19,6202,0.0736889498182311,0.0519846313727139,1.2204624025630379e-16,-0.6553976081097496,1.2806511488136063,0.444172729666729,0.0005911880238704,0.0155657994290059,0.0155657994290059
2022-05-20,6214,0.075190467813984,0.0505708102823023,-4.6900662157983055e-17,-0.6246017323775049,1.3459173217069085,0.4424809889597029,0.0005871361213351,0.0155173610791929,0.0155173610791929
2022-05-23,6032,0.0751870276509636,0.0497776959729872,5.044321233920727e-16,-0.6413080218151527,1.4210075337252503,0.4139135677992903,0.0005857762208544,0.0182502823887907,0.0182502823887907
2022-05-24,6088,0.0762123410446404,0.050712446777576,1.4163080593504543e-16,-0.6018432829806745,1.3565017394112575,0.4384828973902748,0.0004579839690837,0.0166453949425144,0.0166453949425144
2022-05-25,6248,0.0715796570427778,0.0496353139325767,5.1436390835011456e-17,-0.6139555718449053,1.338925404534351,0.4362892152917386,0.000511759063294,0.0166850959041449,0.0166850959041449
2022-05-26,6219,0.0681222491870939,0.048221965330116,-2.302044468379201e-16,-0.6319370977955494,1.3620000201133513,0.4278595509760848,0.0005357892421708,0.01875691332694,0.01875691332694
2022-05-27,6385,0.0548710092903868,0.0484218454813805,1.9180974488604894e-16,-0.6305023747742559,1.3878067289475964,0.4315473466478394,0.0004972285034723,0.018439337284485,0.018439337284485
2022-05-30,6165,0.0600323772418432,0.0481657748919118,2.2961320437376106e-17,-0.6196623626033315,1.5086920916681883,0.403266559029711,0.0004091908381529,0.014798840581125,0.014798840581125
2022-05-31,6201,0.058553421862004,0.0485819599501839,1.3748779072555918e-16,-0.6340089510348469,1.4864192973820551,0.4054799080003124,0.0004062231957401,0.0155345520735303,0.0155345520735303
2022-06-01,6366,0.0587859036978354,0.0477284466634026,2.9766907406251576e-17,-0.6357527933777831,1.5310421717770248,0.4007192205193307,0.0004734758295611,0.0161829286948982,0.0161829286948982
2022-06-02,6337,0.0510903209873195,0.0467564764478873,-8.956448280043166e-18,-0.6360716850803687,1.476930379144211,0.420841673118044,0.0004559621162757,0.0170797158970279,0.0170797158970279
2022-06-03,6505,0.0558558175139835,0.0481145367462601,-2.1450457634151316e-17,-0.6344141957245537,1.4482841676735962,0.4236415084363658,0.0005083319545667,0.0175814537180553,0.0175814537180553
2022-06-06,6105,0.0564230411339944,0.0472891903116183,-2.7755575615629117e-17,-0.6361823049636501,1.4146220876914348,0.4276362337124031,0.0004094726966179,0.0183851520537082,0.0183851520537082
2022-06-07,6194,0.052377190654494,0.0476948104976476,3.3312800954906475e-17,-0.6171884575319138,1.4865946154501437,0.4158741089102655,0.0004578081844213,0.0191596119982585,0.0191596119982585
2022-06-08,6141,0.0507809757402249,0.0493291557999861,-2.8425280938471193e-16,-0.6289293781112002,1.433484695865709,0.4210896808599401,0.0004376823910724,0.0171965504788546,0.0171965504788546
2022-06-09,6108,0.0648686808219157,0.0450496783187488,0.1056291280583672,-0.6248828947521861,1.3403985491067767,0.4329721180753428,0.0006986964690068,0.016604478084604,0.016604478084604
2022-06-10,6269,0.0724066468042739,0.0521883605109896,3.324138528396346e-17,-0.6170240384275157,1.327060939261928,0.4331523403238619,0.0004824108844679,0.0162633000895187,0.0162633000895187
2022-06-13,6318,0.1023174534186868,0.0522221965706851,-5.112331609977164e-17,-0.6215254137369501,1.2959571197967643,0.4363983320210989,0.0004338577339606,0.0160872347173545,0.0160872347173545
2022-06-14,6664,0.0896260060245352,0.0520061576935956,-4.2804625617565947e-17,-0.6210189403025972,1.24855572176108,0.4571136754482625,0.0004869916840919,0.0191233721844727,0.0191233721844727
2022-06-15,6663,0.0762250516328673,0.0505681987249107,9.972172229772794e-17,-0.5845586225473819,1.3445000392509687,0.440937783934045,0.0004278563395782,0.0183330066810155,0.0183330066810155
2022-06-16,6685,0.0929677552675526,0.0508420254487033,5.023961071593192e-17,-0.5905228586477801,1.127487677398254,0.5,0.0009576102984034,0.0155053085643569,0.0155053085643569
2022-06-20,6329,0.0829489087895303,0.0507120059655898,2.141757764988649e-17,-0.5501980251694016,1.2669926927045156,0.4649798061843824,0.0006944475102378,0.0149948029531912,0.0149948029531912
2022-06-21,6329,0.0799468355324444,0.0493206716779531,-3.9811745722685737e-17,-0.5781343272496208,1.2832328482700708,0.4495326398374912,0.000802576452342,0.0163198628942541,0.0163198628942541
2022-06-22,6374,0.0798292881513312,0.0485324473411756,3.490498540899043e-17,-0.5669268983694511,1.2126104996978049,0.4583059973730959,0.0011700567415461,0.0165734180864703,0.0165734180864703
2022-06-23,6311,0.0787769275887033,0.0481551934822176,-9.374345372649656e-17,-0.5782607496276753,1.0974760406560211,0.4865524565739276,0.0010436160630915,0.0177690221504887,0.0177690221504887
2022-06-27,6365,0.0623613558313098,0.0486994290792405,2.0032391190161218e-17,-0.5727935237051998,1.206884425874547,0.4619389360353086,0.0009710280468582,0.016261831600602,0.016261831600602
2022-06-28,6306,0.071820784394449,0.0483903965311798,1.3612125714110482e-16,-0.5830313205791869,1.333914118317722,0.433485227502733,0.0012462086674855,0.0151494044717319,0.0151494044717319
2022-06-29,6324,0.0715143765324658,0.0490457993123988,-3.065624155524017e-17,-0.5771832029181995,1.1170884917312196,0.4802055931852115,0.000887592654177,0.0166561046918231,0.0166561046918231
2022-06-30,6288,0.077655839373936,0.0483157633128152,-1.387778780781426e-17,-0.5828983235223926,1.3386113790066383,0.4297583737975119,0.0009883044050535,0.015799285601671,0.015799285601671
2022-07-01,6433,0.0683326749586948,0.047334642286304,-1.0479497561189372e-16,-0.6253682658083546,1.7319329835468753,0.3705037648019335,0.0024594310987201,0.0167843448720639,0.0167843448720639
2022-07-04,6015,0.0661640623121796,0.0489430074926968,1.179611963664233e-16,-0.6355420346052431,1.6673208051229134,0.3754768549706989,0.000385606211106,0.0131609582448074,0.0131609582448074
2022-07-05,6171,0.0701819589172073,0.0465454976917866,7.160956181839664e-17,-0.6262622382451681,1.6281833122064115,0.3855496608048522,0.0016653138156219,0.0144542238385398,0.0144542238385398
2022-07-06,6154,0.0676546211405716,0.0475767836502055,3.6766769561542037e-17,-0.624891845943524,1.451421580968452,0.4151556597695688,0.0009500921161507,0.0156290206443322,0.0156290206443322
2022-07-07,6151,0.0643971987722899,0.0459657631741473,-6.204506733102891e-19,-0.6189822650291298,1.7253928669131666,0.3710666107532467,0.0016575264248411,0.0155661483695262,0.0155661483695262
2022-07-08,6229,0.0591279275323632,0.046480734977381,4.468519037226511e-16,-0.6218304030931204,1.3851606384596955,0.4369643743238764,0.0011458129142433,0.0179988682235986,0.0179988682235986
2022-07-11,6125,0.0643572210085648,0.0478400716892427,2.0852879424438562e-16,-0.6326561362294164,1.38031882331182,0.4327590852858735,0.0009867663946352,0.0158031880774352,0.0158031880774352
2022-07-12,6157,0.064409616543741,0.0496660126568906,3.0067832210275863e-16,-0.6373110072337689,1.460692291355859,0.4165715747174186,0.0017573537320528,0.0136144055167033,0.0136144055167033
2022-07-13,6078,0.0677813626650928,0.0481935035567394,-2.2400571216594723e-16,-0.6240684847183308,1.500102298498115,0.4081997285190518,0.001051069778659,0.0155512667464024,0.0155512667464024
2022-07-14,6171,0.0631052182888535,0.0504302000625182,-1.6021447617662706e-16,-0.6307764561618713,1.3402819025601045,0.4457516372080764,0.0010736520986705,0.0155150239811644,0.0155150239811644
2022-07-15,6159,0.0520000974215056,0.0499650797069309,2.1066060913723837e-17,-0.6307521094426298,1.358445214968066,0.4443227930161466,0.000967265817905,0.0166681609341721,0.0166681609341721
2022-07-18,5829,0.0573761265123951,0.0510531823272902,-3.598856810363864e-17,-0.6302522653791474,1.49927576090226,0.4142389273711417,0.0017523650048202,0.0139043362001487,0.0139043362001487
2022-07-19,5862,0.0509035445483818,0.0464379780144504,0.109102000465499,-0.6019429332638594,1.120094191992591,0.5,0.0017661480219618,0.0167319798009634,0.0167319798009634
2022-07-20,5809,0.0535660203184274,0.0486039376890522,0.0,-0.6067206551711807,1.3943975940785094,0.4332541494081622,0.000742776400254,0.0181238618669298,0.0181238618669298
2022-07-21,6038,0.0482832744325188,0.0484294576475999,-2.465190328815662e-32,-0.6055357464499386,1.4012763735083786,0.4337678926310407,0.0008330226080666,0.0184225297221714,0.0184225297221714
2022-07-22,6136,0.0451263645453677,0.0498373727611289,-3.188740233233539e-17,-0.6015353910106185,1.368416633508715,0.4452880743926479,0.0007282326243591,0.0166932372914196,0.0166932372914196
2022-07-25,6021,0.0475783743370434,0.0489142532160153,5.249137043138652e-17,-0.6085165792183418,1.3163738395824105,0.4569951859769417,0.0007535905268331,0.0199349878843924,0.0199349878843924
2022-07-26,6013,0.0503452523428226,0.0505114099427018,1.766370983356825e-17,-0.6237066654070597,1.246270129330575,0.465272277846192,0.0008187646062943,0.0164229412715536,0.0164229412715536
2022-07-27,5974,0.0429610164753538,0.0499969469418559,4.2828793581220435e-17,-0.609311646547343,1.1464851942871337,0.4847774544862537,0.0007498369894147,0.0194674261989466,0.0194674261989466
2022-07-28,6077,0.0379798259560575,0.0476523789216675,6.3526340023460114e-18,-0.6184658012123047,1.2360126229551387,0.4745710670215553,0.0005230889847854,0.0194704499618602,0.0194704499618602
2022-07-29,6037,0.0365025976342569,0.0471349162387816,-4.7992268402247097e-17,-0.6053231304195318,1.2611686981678925,0.4640953384320364,0.0006018061690782,0.020975102297955,0.020975102297955
2022-08-01,6221,0.0426626169602875,0.0472614326166161,7.26251436251275e-17,-0.6146218888814248,1.263258319664742,0.4604790558322187,0.0006213154374822,0.018939388853391,0.018939388853391
2022-08-02,6197,0.0475146648043956,0.0477979030409807,1.2619509125652888e-17,-0.6267144323966921,1.26087335416593,0.4581122522996501,0.0006950214747332,0.0183169322782032,0.0183169322782032
2022-08-03,6149,0.0403660788487749,0.0468734423359708,6.938893903907228e-18,-0.6190648905574129,1.2616568266655033,0.4552726730074299,0.0004742375910342,0.0201102414551408,0.0201102414551408
2022-08-04,6177,0.0402713807449908,0.0470374630460552,-1.3066703465489359e-17,-0.6268017836553987,1.2374543259639286,0.4639407349912794,0.0005119432782604,0.021036344129249,0.021036344129249
2022-08-05,6164,0.0392432579567242,0.0473226324644983,-1.3850781829930654e-17,-0.6252160617536423,1.2675105185627569,0.4546869928284177,0.000629060827634,0.0219783042266212,0.0219783042266212
2022-08-08,5873,0.0401814358970697,0.0476013176085616,6.458128720633623e-17,-0.6253255484106727,1.2415244691222944,0.4639247424048873,0.000631949314893,0.0194764928211768,0.0194764928211768
2022-08-09,5906,0.0416058290338952,0.0479946622984315,-1.957028831471748e-17,-0.6258138482179948,1.2390405748279445,0.4631252515004945,0.0006067422281472,0.0185955037268454,0.0185955037268454
2022-08-10,5856,0.0400133472682355,0.0400566537107491,0.1099918789624182,-0.6322511753079214,1.100010060726855,0.5,0.0012902749903031,0.0265956840643592,0.0265956840643592
2022-08-11,5928,0.0340576922293354,0.0468470655033487,3.2884029968577297e-17,-0.6344808087802887,1.1411652242220145,0.4934852026945951,0.0006333190100173,0.02108088200842,0.02108088200842
2022-08-12,5949,0.0311787732442579,0.0454749006005117,2.964224106814138e-16,-0.6341849057139862,1.1833850903486414,0.4855279230054461,0.0005471389090745,0.0228310742303223,0.0228310742303223
2022-08-15,5965,0.0312570536937705,0.0457299853955326,-9.332014477430684e-17,-0.6297204592594247,1.1863975198271728,0.4789378817718833,0.000456130655144,0.0212993065776935,0.0212993065776935
2022-08-16,6037,0.0303311047950993,0.0450830070966001,-5.922746205254821e-18,-0.6374519997015635,1.2520344058772543,0.4699834723691599,0.0003498525954192,0.0204005589939841,0.0204005589939841
2022-08-17,6067,0.0361543532875091,0.0459351158231283,1.4050272080716154e-17,-0.6375394641992926,1.2685644681097274,0.4593293517428851,0.0006378929849525,0.0223251176476822,0.0223251176476822
2022-08-18,5787,0.0309110763508565,0.0460353634312179,4.472518446547132e-17,-0.6540866596298511,1.1697998727304364,0.4867465029141322,0.0005516923119259,0.0214546150269567,0.0214546150269567
2022-08-19,5740,0.0404132927364243,0.0408969756461971,0.1098946711874737,-0.670494743986071,1.0869736376545336,0.5,0.0013842431099085,0.0239685949612604,0.0239685949612604
2022-08-22,5540,0.0490818126570229,0.0473125113833845,-2.2397112614017974e-17,-0.6616835630238375,1.1549323136280163,0.4864044708729238,0.000565261720511,0.0195544328487081,0.0195544328487081
2022-08-23,5856,0.0475468985545654,0.0477611733223943,1.08414567526444e-16,-0.6568282144394189,1.0925546270696866,0.4947052088061164,0.0006805683749833,0.0189984028307403,0.0189984028307403
2022-08-24,5778,0.0432449213698585,0.0468657412773418,-1.1675411483752584e-16,-0.6517729982207453,1.083925058938806,0.4997508774017333,0.0006216319956401,0.0205420236763893,0.0205420236763893
2022-08-25,5826,0.0382868752238048,0.0461892899832969,-5.815468429161378e-17,-0.6514282339973407,1.0848715771205382,0.5,0.0006656838071409,0.0213849511045404,0.0213849511045404
2022-08-26,5877,0.0565807245373425,0.0476214494441808,3.342941370360038e-17,-0.6565183690897083,1.1253041873038432,0.4832499891054776,0.0005962949416953,0.0185957494716987,0.0185957494716987
2022-08-29,5882,0.0537966153303726,0.0487759021614704,2.7843281187414873e-16,-0.6582486985943653,1.0705652084236763,0.4966665959243479,0.0005584422201164,0.0172483000245004,0.0172483000245004
2022-08-30,5922,0.0568591004473046,0.0494418682352392,4.905683015314356e-17,-0.6507575552685838,1.0614194930917489,0.4957954618462729,0.0006894496712829,0.0171524938628227,0.0171524938628227
2022-08-31,5959,0.0589444332177238,0.0496954845790242,-4.8553840705958693e-17,-0.6340092942587893,1.0981853189197213,0.4811116281645748,0.0005198962475125,0.0192725763649381,0.0192725763649381
2022-09-01,6128,0.051942432800953,0.0497947100459609,1.4782975477832819e-16,-0.6341637971419012,1.056580780627944,0.4980508773888346,0.0005782431147222,0.0181436220474943,0.0181436220474943
2022-09-02,6228,0.055096408510746,0.0505137941747828,-1.679274467518925e-16,-0.6378911830343043,1.0664537167064705,0.4941796386879319,0.0005534047371799,0.0184894245996252,0.0184894245996252
2022-09-05,5823,0.0561445443372278,0.0495295589817248,4.096159467271644e-17,-0.6228749876974211,1.0934549235459354,0.4851320529306231,0.0005151400991906,0.0150928341020434,0.0150928341020434
2022-09-06,5785,0.0634716690510202,0.0493157185530054,-1.3195693607433642e-17,-0.624957755649437,1.084236153327955,0.4812047293758731,0.0007073718849953,0.0168363948796401,0.0168363948796401
2022-09-07,5878,0.0504293971783952,0.049505903890917,-1.4810933071734362e-16,-0.6061038302809248,1.0590528110280997,0.5,0.0004454365159032,0.018362363132806,0.018362363132806
2022-09-08,5918,0.046404303930396,0.0489604480821806,-2.383597323372649e-17,-0.592986498200404,1.0788221986703936,0.5,0.0007359420957929,0.0195706625646325,0.0195706625646325
2022-09-09,5951,0.043569107671918,0.0485057628889539,-2.842939277285405e-17,-0.5954539289795839,1.0817275845215992,0.5,0.0004587218736844,0.0208141320607052,0.0208141320607052
2022-09-12,5909,0.0460132795681595,0.0476346459261291,4.0813295248887436e-17,-0.6090334360561597,1.0564821521655945,0.4998156397134156,0.0004454872468283,0.0209858466851128,0.0209858466851128
2022-09-13,5978,0.0587591394303881,0.0510691220702214,-1.549085813328826e-17,-0.5880375482940962,1.073021663109278,0.5,0.0006610699926405,0.017300711783128,0.017300711783128
2022-09-14,5999,0.0563146265428284,0.0505637136434661,4.0322969863222825e-18,-0.6089308137635854,1.0376577959444977,0.5,0.0005525873965251,0.0178671081077559,0.0178671081077559
2022-09-15,6080,0.0597217159395412,0.0510537881476101,-4.746742183471469e-17,-0.5866006012442909,1.040084318561706,0.5,0.0005824279005814,0.0181877640243682,0.0181877640243682
2022-09-16,6075,0.0592286134998628,0.0515259928896647,1.2020821913677474e-16,-0.6078118320459733,1.0011891443971133,0.5,0.0005413930739787,0.0185847994527409,0.0185847994527409
2022-09-19,6168,0.0580394832802862,0.0503736069282551,0.0,-0.6022599685317408,0.9996904736962944,0.5,0.000687284895588,0.0171428212622127,0.0171428212622127
2022-09-20,6182,0.0649359703724583,0.0505421616026205,-3.9464959078472355e-17,-0.6052311886410835,0.9965430200974786,0.4988112636358032,0.0005122306728943,0.0160050883370705,0.0160050883370705
2022-09-21,6159,0.0735152032305681,0.050251988440714,2.3443953770767e-17,-0.5775032948048214,1.0489029160714889,0.4847938992014551,0.0005199674607553,0.015528356618416,0.015528356618416
2022-09-22,6356,0.0676643340929168,0.0514522865025445,4.0284526431905485e-17,-0.581878021912254,1.0209073763862375,0.4900113740951695,0.000650099243068,0.0158991594056156,0.0158991594056156
2022-09-23,6398,0.0761921831611052,0.0513952243850965,-9.373281641546001e-17,-0.5943152203843535,1.0039881511085864,0.5,0.0006108316339524,0.0147067684162342,0.0147067684162342
2022-09-26,6499,0.0898477302937609,0.0529442610644109,6.45584500148282e-17,-0.5860060899288818,0.9971371729831344,0.5,0.0007430915127191,0.0155276571499905,0.0155276571499905
2022-09-27,6581,0.0905928837630858,0.0534403958508404,4.9543004362217755e-17,-0.6131690653155007,1.001263909234248,0.5,0.0007902223098772,0.0153606181287801,0.0153606181287801
2022-09-28,6757,0.0774952512441288,0.054466865514658,-2.350906028515788e-17,-0.5742524658326548,1.0392390449354754,0.5,0.0004814479804006,0.016388194027132,0.016388194027132
2022-09-29,6632,0.0846859071011684,0.0533205831240455,1.116714686991255e-16,-0.6046595938396718,1.0443620529937814,0.5,0.0006485426749732,0.0159412038031728,0.0159412038031728
2022-09-30,6622,0.0857773688571958,0.0542217933605303,3.720068319113933e-17,-0.5990653345989791,1.0423689067842667,0.5,0.0006274557957831,0.0158081433704214,0.0158081433704214
2022-10-03,6738,0.074330822074405,0.0510659074550198,-1.0429211041782134e-17,-0.5987328563510242,1.1575673110459024,0.4964155187107352,0.0007769192585424,0.0192787995546529,0.0192787995546529
2022-10-04,6660,0.0689590127509939,0.0513579691390815,1.7162910600965886e-16,-0.5903791563403856,1.3086443629338236,0.4373615787751994,0.0006769577512443,0.0172379011125605,0.0172379011125605
2022-10-05,6783,0.0671592564258117,0.051245342935535,-1.3408122108254031e-16,-0.6096907244697758,1.328163457810884,0.4435153189861824,0.0008399348243482,0.0165924787431497,0.0165924787431497
2022-10-06,6755,0.076354735017849,0.0514004537909008,1.6050841267742246e-17,-0.5975509330130497,1.3042371370468848,0.4441599626167107,0.0006552027473175,0.0162851473168422,0.0162851473168422
